Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"ripetenti - femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2014","totale",956,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2009","totale",15410,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2010","totale",16948,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2011","totale",17790,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2012","totale",18711,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2013","totale",18752,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2014","totale",18857,
"stranieri - femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2009","totale",6976,
"stranieri - femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2010","totale",7660,
"stranieri - femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2011","totale",8142,
"stranieri - femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2012","totale",8556,
"stranieri - femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2013","totale",8775,
"stranieri - femmine","valori assoluti","secondaria I grado","Emilia-Romagna","2014","totale",8766,
"numero di scuole","valori assoluti","secondaria I grado","Centro","2009","totale",1351,
"numero di scuole","valori assoluti","secondaria I grado","Centro","2010","totale",1350,
"numero di scuole","valori assoluti","secondaria I grado","Centro","2011","totale",1363,
"numero di scuole","valori assoluti","secondaria I grado","Centro","2012","totale",1362,
"numero di scuole","valori assoluti","secondaria I grado","Centro","2013","totale",1448,
"numero di scuole","valori assoluti","secondaria I grado","Centro","2014","totale",1445,
"numero di classi","valori assoluti","secondaria I grado","Centro","2009","totale",14813,
"numero di classi","valori assoluti","secondaria I grado","Centro","2010","totale",14900,
"numero di classi","valori assoluti","secondaria I grado","Centro","2011","totale",14936,
"numero di classi","valori assoluti","secondaria I grado","Centro","2012","totale",14913,
"numero di classi","valori assoluti","secondaria I grado","Centro","2013","totale",14869,
"numero di classi","valori assoluti","secondaria I grado","Centro","2014","totale",14921,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2009","totale",319501,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2010","totale",324009,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2011","totale",326380,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2012","totale",327703,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2013","totale",326601,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2014","totale",325359,
"iscritti - femmine","valori assoluti","secondaria I grado","Centro","2009","totale",152878,
"iscritti - femmine","valori assoluti","secondaria I grado","Centro","2010","totale",155138,
"iscritti - femmine","valori assoluti","secondaria I grado","Centro","2011","totale",156046,
"iscritti - femmine","valori assoluti","secondaria I grado","Centro","2012","totale",156340,
"iscritti - femmine","valori assoluti","secondaria I grado","Centro","2013","totale",156437,
"iscritti - femmine","valori assoluti","secondaria I grado","Centro","2014","totale",156005,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2009","totale",10016,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2010","totale",14111,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2011","totale",13271,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2012","totale",11689,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2013","totale",10788,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Centro","2014","totale",9969,
"ripetenti - femmine","valori assoluti","secondaria I grado","Centro","2009","totale",3218,
"ripetenti - femmine","valori assoluti","secondaria I grado","Centro","2010","totale",4731,
"ripetenti - femmine","valori assoluti","secondaria I grado","Centro","2011","totale",4495,
"ripetenti - femmine","valori assoluti","secondaria I grado","Centro","2012","totale",3844,
"ripetenti - femmine","valori assoluti","secondaria I grado","Centro","2013","totale",3418,
"ripetenti - femmine","valori assoluti","secondaria I grado","Centro","2014","totale",3343,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Centro","2009","totale",33603,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Centro","2010","totale",35811,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Centro","2011","totale",36996,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Centro","2012","totale",39010,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Centro","2013","totale",39890,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Centro","2014","totale",39581,
"stranieri - femmine","valori assoluti","secondaria I grado","Centro","2009","totale",15128,
"stranieri - femmine","valori assoluti","secondaria I grado","Centro","2010","totale",16316,
"stranieri - femmine","valori assoluti","secondaria I grado","Centro","2011","totale",16886,
"stranieri - femmine","valori assoluti","secondaria I grado","Centro","2012","totale",17849,
"stranieri - femmine","valori assoluti","secondaria I grado","Centro","2013","totale",18467,
"stranieri - femmine","valori assoluti","secondaria I grado","Centro","2014","totale",18328,
"numero di scuole","valori assoluti","secondaria I grado","Toscana","2009","totale",407,
"numero di scuole","valori assoluti","secondaria I grado","Toscana","2010","totale",411,
"numero di scuole","valori assoluti","secondaria I grado","Toscana","2011","totale",417,
"numero di scuole","valori assoluti","secondaria I grado","Toscana","2012","totale",422,
"numero di scuole","valori assoluti","secondaria I grado","Toscana","2013","totale",431,
"numero di scuole","valori assoluti","secondaria I grado","Toscana","2014","totale",431,
"numero di classi","valori assoluti","secondaria I grado","Toscana","2009","totale",4230,
"numero di classi","valori assoluti","secondaria I grado","Toscana","2010","totale",4308,
"numero di classi","valori assoluti","secondaria I grado","Toscana","2011","totale",4313,
"numero di classi","valori assoluti","secondaria I grado","Toscana","2012","totale",4333,
"numero di classi","valori assoluti","secondaria I grado","Toscana","2013","totale",4331,
"numero di classi","valori assoluti","secondaria I grado","Toscana","2014","totale",4380,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2009","totale",92955,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2010","totale",95224,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2011","totale",96235,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2012","totale",97355,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2013","totale",97640,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2014","totale",98203,
"iscritti - femmine","valori assoluti","secondaria I grado","Toscana","2009","totale",44548,
"iscritti - femmine","valori assoluti","secondaria I grado","Toscana","2010","totale",45466,
"iscritti - femmine","valori assoluti","secondaria I grado","Toscana","2011","totale",45847,
"iscritti - femmine","valori assoluti","secondaria I grado","Toscana","2012","totale",46408,
"iscritti - femmine","valori assoluti","secondaria I grado","Toscana","2013","totale",46693,
"iscritti - femmine","valori assoluti","secondaria I grado","Toscana","2014","totale",47061,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2009","totale",3165,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2010","totale",4245,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2011","totale",3935,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2012","totale",3657,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2013","totale",3469,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2014","totale",3108,
"ripetenti - femmine","valori assoluti","secondaria I grado","Toscana","2009","totale",1076,
"ripetenti - femmine","valori assoluti","secondaria I grado","Toscana","2010","totale",1470,
"ripetenti - femmine","valori assoluti","secondaria I grado","Toscana","2011","totale",1296,
"ripetenti - femmine","valori assoluti","secondaria I grado","Toscana","2012","totale",1168,
"ripetenti - femmine","valori assoluti","secondaria I grado","Toscana","2013","totale",1079,
"ripetenti - femmine","valori assoluti","secondaria I grado","Toscana","2014","totale",985,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2009","totale",11142,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2010","totale",11944,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2011","totale",12412,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2012","totale",13216,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2013","totale",13927,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Toscana","2014","totale",13982,
"stranieri - femmine","valori assoluti","secondaria I grado","Toscana","2009","totale",5045,
"stranieri - femmine","valori assoluti","secondaria I grado","Toscana","2010","totale",5371,
"stranieri - femmine","valori assoluti","secondaria I grado","Toscana","2011","totale",5591,
"stranieri - femmine","valori assoluti","secondaria I grado","Toscana","2012","totale",5992,
"stranieri - femmine","valori assoluti","secondaria I grado","Toscana","2013","totale",6416,
"stranieri - femmine","valori assoluti","secondaria I grado","Toscana","2014","totale",6414,
"numero di scuole","valori assoluti","secondaria I grado","Umbria","2009","totale",113,
"numero di scuole","valori assoluti","secondaria I grado","Umbria","2010","totale",113,
"numero di scuole","valori assoluti","secondaria I grado","Umbria","2011","totale",113,
"numero di scuole","valori assoluti","secondaria I grado","Umbria","2012","totale",111,
"numero di scuole","valori assoluti","secondaria I grado","Umbria","2013","totale",111,
"numero di scuole","valori assoluti","secondaria I grado","Umbria","2014","totale",111,
"numero di classi","valori assoluti","secondaria I grado","Umbria","2009","totale",1083,
"numero di classi","valori assoluti","secondaria I grado","Umbria","2010","totale",1085,
"numero di classi","valori assoluti","secondaria I grado","Umbria","2011","totale",1099,
"numero di classi","valori assoluti","secondaria I grado","Umbria","2012","totale",1093,
"numero di classi","valori assoluti","secondaria I grado","Umbria","2013","totale",1107,
"numero di classi","valori assoluti","secondaria I grado","Umbria","2014","totale",1112,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2009","totale",22804,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2010","totale",23231,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2011","totale",23618,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2012","totale",23720,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2013","totale",23722,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2014","totale",23488,
"iscritti - femmine","valori assoluti","secondaria I grado","Umbria","2009","totale",10918,
"iscritti - femmine","valori assoluti","secondaria I grado","Umbria","2010","totale",11091,
"iscritti - femmine","valori assoluti","secondaria I grado","Umbria","2011","totale",11158,
"iscritti - femmine","valori assoluti","secondaria I grado","Umbria","2012","totale",11236,
"iscritti - femmine","valori assoluti","secondaria I grado","Umbria","2013","totale",11340,
"iscritti - femmine","valori assoluti","secondaria I grado","Umbria","2014","totale",11376,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2009","totale",546,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2010","totale",877,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2011","totale",895,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2012","totale",825,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2013","totale",821,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2014","totale",704,
"ripetenti - femmine","valori assoluti","secondaria I grado","Umbria","2009","totale",135,
"ripetenti - femmine","valori assoluti","secondaria I grado","Umbria","2010","totale",267,
"ripetenti - femmine","valori assoluti","secondaria I grado","Umbria","2011","totale",268,
"ripetenti - femmine","valori assoluti","secondaria I grado","Umbria","2012","totale",251,
"ripetenti - femmine","valori assoluti","secondaria I grado","Umbria","2013","totale",279,
"ripetenti - femmine","valori assoluti","secondaria I grado","Umbria","2014","totale",211,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2009","totale",3186,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2010","totale",3375,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2011","totale",3522,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2012","totale",3653,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2013","totale",3693,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Umbria","2014","totale",3637,
"stranieri - femmine","valori assoluti","secondaria I grado","Umbria","2009","totale",1514,
"stranieri - femmine","valori assoluti","secondaria I grado","Umbria","2010","totale",1608,
"stranieri - femmine","valori assoluti","secondaria I grado","Umbria","2011","totale",1618,
"stranieri - femmine","valori assoluti","secondaria I grado","Umbria","2012","totale",1670,
"stranieri - femmine","valori assoluti","secondaria I grado","Umbria","2013","totale",1723,
"stranieri - femmine","valori assoluti","secondaria I grado","Umbria","2014","totale",1656,
"numero di scuole","valori assoluti","secondaria I grado","Marche","2009","totale",228,
"numero di scuole","valori assoluti","secondaria I grado","Marche","2010","totale",225,
"numero di scuole","valori assoluti","secondaria I grado","Marche","2011","totale",225,
"numero di scuole","valori assoluti","secondaria I grado","Marche","2012","totale",225,
"numero di scuole","valori assoluti","secondaria I grado","Marche","2013","totale",230,
"numero di scuole","valori assoluti","secondaria I grado","Marche","2014","totale",230,
"numero di classi","valori assoluti","secondaria I grado","Marche","2009","totale",1965,
"numero di classi","valori assoluti","secondaria I grado","Marche","2010","totale",1944,
"numero di classi","valori assoluti","secondaria I grado","Marche","2011","totale",1958,
"numero di classi","valori assoluti","secondaria I grado","Marche","2012","totale",1956,
"numero di classi","valori assoluti","secondaria I grado","Marche","2013","totale",1932,
"numero di classi","valori assoluti","secondaria I grado","Marche","2014","totale",1924,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2009","totale",42539,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2010","totale",42818,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2011","totale",43196,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2012","totale",43320,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2013","totale",42652,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2014","totale",42095,
"iscritti - femmine","valori assoluti","secondaria I grado","Marche","2009","totale",20346,
"iscritti - femmine","valori assoluti","secondaria I grado","Marche","2010","totale",20367,
"iscritti - femmine","valori assoluti","secondaria I grado","Marche","2011","totale",20481,
"iscritti - femmine","valori assoluti","secondaria I grado","Marche","2012","totale",20512,
"iscritti - femmine","valori assoluti","secondaria I grado","Marche","2013","totale",20388,
"iscritti - femmine","valori assoluti","secondaria I grado","Marche","2014","totale",20089,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2009","totale",1148,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2010","totale",1745,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2011","totale",1638,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2012","totale",1412,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2013","totale",1300,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Marche","2014","totale",1150,
"ripetenti - femmine","valori assoluti","secondaria I grado","Marche","2009","totale",316,
"ripetenti - femmine","valori assoluti","secondaria I grado","Marche","2010","totale",509,
"ripetenti - femmine","valori assoluti","secondaria I grado","Marche","2011","totale",516,
"ripetenti - femmine","valori assoluti","secondaria I grado","Marche","2012","totale",432,
"ripetenti - femmine","valori assoluti","secondaria I grado","Marche","2013","totale",374,
"ripetenti - femmine","valori assoluti","secondaria I grado","Marche","2014","totale",372,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Marche","2009","totale",5180,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Marche","2010","totale",5544,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Marche","2011","totale",5588,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Marche","2012","totale",5727,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Marche","2013","totale",5728,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Marche","2014","totale",5435,
"stranieri - femmine","valori assoluti","secondaria I grado","Marche","2009","totale",2288,
"stranieri - femmine","valori assoluti","secondaria I grado","Marche","2010","totale",2494,
"stranieri - femmine","valori assoluti","secondaria I grado","Marche","2011","totale",2521,
"stranieri - femmine","valori assoluti","secondaria I grado","Marche","2012","totale",2539,
"stranieri - femmine","valori assoluti","secondaria I grado","Marche","2013","totale",2587,
"stranieri - femmine","valori assoluti","secondaria I grado","Marche","2014","totale",2510,
"numero di scuole","valori assoluti","secondaria I grado","Lazio","2009","totale",603,
"numero di scuole","valori assoluti","secondaria I grado","Lazio","2010","totale",601,
"numero di scuole","valori assoluti","secondaria I grado","Lazio","2011","totale",608,
"numero di scuole","valori assoluti","secondaria I grado","Lazio","2012","totale",604,
"numero di scuole","valori assoluti","secondaria I grado","Lazio","2013","totale",676,
"numero di scuole","valori assoluti","secondaria I grado","Lazio","2014","totale",673,
"numero di classi","valori assoluti","secondaria I grado","Lazio","2009","totale",7535,
"numero di classi","valori assoluti","secondaria I grado","Lazio","2010","totale",7563,
"numero di classi","valori assoluti","secondaria I grado","Lazio","2011","totale",7566,
"numero di classi","valori assoluti","secondaria I grado","Lazio","2012","totale",7531,
"numero di classi","valori assoluti","secondaria I grado","Lazio","2013","totale",7499,
"numero di classi","valori assoluti","secondaria I grado","Lazio","2014","totale",7505,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2009","totale",161203,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2010","totale",162736,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2011","totale",163331,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2012","totale",163308,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2013","totale",162587,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2014","totale",161573,
"iscritti - femmine","valori assoluti","secondaria I grado","Lazio","2009","totale",77066,
"iscritti - femmine","valori assoluti","secondaria I grado","Lazio","2010","totale",78214,
"iscritti - femmine","valori assoluti","secondaria I grado","Lazio","2011","totale",78560,
"iscritti - femmine","valori assoluti","secondaria I grado","Lazio","2012","totale",78184,
"iscritti - femmine","valori assoluti","secondaria I grado","Lazio","2013","totale",78016,
"iscritti - femmine","valori assoluti","secondaria I grado","Lazio","2014","totale",77479,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2009","totale",5157,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2010","totale",7244,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2011","totale",6803,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2012","totale",5795,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2013","totale",5198,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2014","totale",5007,
"ripetenti - femmine","valori assoluti","secondaria I grado","Lazio","2009","totale",1691,
"ripetenti - femmine","valori assoluti","secondaria I grado","Lazio","2010","totale",2485,
"ripetenti - femmine","valori assoluti","secondaria I grado","Lazio","2011","totale",2415,
"ripetenti - femmine","valori assoluti","secondaria I grado","Lazio","2012","totale",1993,
"ripetenti - femmine","valori assoluti","secondaria I grado","Lazio","2013","totale",1686,
"ripetenti - femmine","valori assoluti","secondaria I grado","Lazio","2014","totale",1775,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2009","totale",14095,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2010","totale",14948,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2011","totale",15474,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2012","totale",16414,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2013","totale",16542,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Lazio","2014","totale",16527,
"stranieri - femmine","valori assoluti","secondaria I grado","Lazio","2009","totale",6281,
"stranieri - femmine","valori assoluti","secondaria I grado","Lazio","2010","totale",6843,
"stranieri - femmine","valori assoluti","secondaria I grado","Lazio","2011","totale",7156,
"stranieri - femmine","valori assoluti","secondaria I grado","Lazio","2012","totale",7648,
"stranieri - femmine","valori assoluti","secondaria I grado","Lazio","2013","totale",7741,
"stranieri - femmine","valori assoluti","secondaria I grado","Lazio","2014","totale",7748,
"numero di scuole","valori assoluti","secondaria I grado","Sud","2009","totale",2138,
"numero di scuole","valori assoluti","secondaria I grado","Sud","2010","totale",2117,
"numero di scuole","valori assoluti","secondaria I grado","Sud","2011","totale",2101,
"numero di scuole","valori assoluti","secondaria I grado","Sud","2012","totale",2099,
"numero di scuole","valori assoluti","secondaria I grado","Sud","2013","totale",2163,
"numero di scuole","valori assoluti","secondaria I grado","Sud","2014","totale",2136,
"numero di classi","valori assoluti","secondaria I grado","Sud","2009","totale",23058,
"numero di classi","valori assoluti","secondaria I grado","Sud","2010","totale",22596,
"numero di classi","valori assoluti","secondaria I grado","Sud","2011","totale",22328,
"numero di classi","valori assoluti","secondaria I grado","Sud","2012","totale",22176,
"numero di classi","valori assoluti","secondaria I grado","Sud","2013","totale",22043,
"numero di classi","valori assoluti","secondaria I grado","Sud","2014","totale",21818,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2009","totale",480416,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2010","totale",478596,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2011","totale",476665,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2012","totale",473216,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2013","totale",465298,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2014","totale",455801,
"iscritti - femmine","valori assoluti","secondaria I grado","Sud","2009","totale",232029,
"iscritti - femmine","valori assoluti","secondaria I grado","Sud","2010","totale",230673,
"iscritti - femmine","valori assoluti","secondaria I grado","Sud","2011","totale",229181,
"iscritti - femmine","valori assoluti","secondaria I grado","Sud","2012","totale",227312,
"iscritti - femmine","valori assoluti","secondaria I grado","Sud","2013","totale",223879,
"iscritti - femmine","valori assoluti","secondaria I grado","Sud","2014","totale",219427,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2009","totale",14268,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2010","totale",18387,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2011","totale",18634,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2012","totale",16293,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2013","totale",15383,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sud","2014","totale",15389,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sud","2009","totale",4837,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sud","2010","totale",6168,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sud","2011","totale",6436,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sud","2012","totale",5671,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sud","2013","totale",5378,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sud","2014","totale",5740,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sud","2009","totale",11390,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sud","2010","totale",12134,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sud","2011","totale",12946,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sud","2012","totale",14111,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sud","2013","totale",15409,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sud","2014","totale",15197,
"stranieri - femmine","valori assoluti","secondaria I grado","Sud","2009","totale",5202,
"stranieri - femmine","valori assoluti","secondaria I grado","Sud","2010","totale",5532,
"stranieri - femmine","valori assoluti","secondaria I grado","Sud","2011","totale",5946,
"stranieri - femmine","valori assoluti","secondaria I grado","Sud","2012","totale",6528,
"stranieri - femmine","valori assoluti","secondaria I grado","Sud","2013","totale",7229,
"stranieri - femmine","valori assoluti","secondaria I grado","Sud","2014","totale",7166,
"numero di scuole","valori assoluti","secondaria I grado","Abruzzo","2009","totale",225,
"numero di scuole","valori assoluti","secondaria I grado","Abruzzo","2010","totale",220,
"numero di scuole","valori assoluti","secondaria I grado","Abruzzo","2011","totale",219,
"numero di scuole","valori assoluti","secondaria I grado","Abruzzo","2012","totale",218,
"numero di scuole","valori assoluti","secondaria I grado","Abruzzo","2013","totale",228,
"numero di scuole","valori assoluti","secondaria I grado","Abruzzo","2014","totale",227,
"numero di classi","valori assoluti","secondaria I grado","Abruzzo","2009","totale",1838,
"numero di classi","valori assoluti","secondaria I grado","Abruzzo","2010","totale",1822,
"numero di classi","valori assoluti","secondaria I grado","Abruzzo","2011","totale",1806,
"numero di classi","valori assoluti","secondaria I grado","Abruzzo","2012","totale",1804,
"numero di classi","valori assoluti","secondaria I grado","Abruzzo","2013","totale",1792,
"numero di classi","valori assoluti","secondaria I grado","Abruzzo","2014","totale",1781,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2009","totale",37286,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2010","totale",37219,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2011","totale",37156,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2012","totale",37033,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2013","totale",36502,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2014","totale",35828,
"iscritti - femmine","valori assoluti","secondaria I grado","Abruzzo","2009","totale",17951,
"iscritti - femmine","valori assoluti","secondaria I grado","Abruzzo","2010","totale",17930,
"iscritti - femmine","valori assoluti","secondaria I grado","Abruzzo","2011","totale",17731,
"iscritti - femmine","valori assoluti","secondaria I grado","Abruzzo","2012","totale",17614,
"iscritti - femmine","valori assoluti","secondaria I grado","Abruzzo","2013","totale",17481,
"iscritti - femmine","valori assoluti","secondaria I grado","Abruzzo","2014","totale",17084,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2009","totale",1071,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2010","totale",1571,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2011","totale",1598,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2012","totale",1347,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2013","totale",1168,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2014","totale",1108,
"ripetenti - femmine","valori assoluti","secondaria I grado","Abruzzo","2009","totale",260,
"ripetenti - femmine","valori assoluti","secondaria I grado","Abruzzo","2010","totale",447,
"ripetenti - femmine","valori assoluti","secondaria I grado","Abruzzo","2011","totale",476,
"ripetenti - femmine","valori assoluti","secondaria I grado","Abruzzo","2012","totale",369,
"ripetenti - femmine","valori assoluti","secondaria I grado","Abruzzo","2013","totale",349,
"ripetenti - femmine","valori assoluti","secondaria I grado","Abruzzo","2014","totale",391,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2009","totale",2524,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2010","totale",2601,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2011","totale",2780,
