Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2012","pubblica",127102,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2013","pubblica",134490,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2014","pubblica",136087,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2010","privata",26371,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2011","privata",27897,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2012","privata",29599,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2013","privata",30099,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2014","privata",29419,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2010","totale",135840,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2011","totale",144628,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2012","totale",156701,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2013","totale",164589,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2014","totale",165506,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2010","statale",87779,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2011","statale",94338,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2012","statale",102336,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2013","statale",108129,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2014","statale",111318,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2010","non statale pubblica",21690,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2011","non statale pubblica",22393,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2012","non statale pubblica",24766,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2013","non statale pubblica",26361,
"stranieri - maschi e femmine","valori assoluti","infanzia","Italia","2014","non statale pubblica",24769,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2010","pubblica",43053,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2011","pubblica",45804,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2012","pubblica",49582,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2013","pubblica",51908,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2014","pubblica",52913,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2010","privata",10554,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2011","privata",11227,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2012","privata",12010,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2013","privata",12043,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2014","privata",11903,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2010","totale",53607,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2011","totale",57031,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2012","totale",61592,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2013","totale",63951,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2014","totale",64816,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2010","statale",32702,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2011","statale",35386,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2012","statale",38357,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2013","statale",39886,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2014","statale",40510,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2010","non statale pubblica",10351,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2011","non statale pubblica",10418,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2012","non statale pubblica",11225,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2013","non statale pubblica",12022,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-ovest","2014","non statale pubblica",12403,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2010","pubblica",12250,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2011","pubblica",13121,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2012","pubblica",14366,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2013","pubblica",14818,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2014","pubblica",15076,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2010","privata",1663,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2011","privata",1761,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2012","privata",1926,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2013","privata",1954,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2014","privata",1913,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2010","totale",13913,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2011","totale",14882,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2012","totale",16292,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2013","totale",16772,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2014","totale",16989,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2010","statale",10187,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2011","statale",10796,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2012","statale",11867,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2013","statale",12146,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2014","statale",12346,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2010","non statale pubblica",2063,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2011","non statale pubblica",2325,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2012","non statale pubblica",2499,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2013","non statale pubblica",2672,
"stranieri - maschi e femmine","valori assoluti","infanzia","Piemonte","2014","non statale pubblica",2730,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2010","pubblica",328,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2011","pubblica",347,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2012","pubblica",387,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2013","pubblica",403,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2014","pubblica",388,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2010","privata",9,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2011","privata",16,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2012","privata",13,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2013","privata",22,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2014","privata",22,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2010","totale",337,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2011","totale",363,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2012","totale",400,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2013","totale",425,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2014","totale",410,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2010","non statale pubblica",328,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2011","non statale pubblica",347,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2012","non statale pubblica",387,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2013","non statale pubblica",403,
"stranieri - maschi e femmine","valori assoluti","infanzia","Valle d'Aosta / Vallée d'Aoste","2014","non statale pubblica",388,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2010","pubblica",3288,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2011","pubblica",3571,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2012","pubblica",3896,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2013","pubblica",4068,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2014","pubblica",4058,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2010","privata",310,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2011","privata",380,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2012","privata",388,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2013","privata",393,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2014","privata",369,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2010","totale",3598,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2011","totale",3951,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2012","totale",4284,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2013","totale",4461,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2014","totale",4427,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2010","statale",2388,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2011","statale",2675,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2012","statale",2962,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2013","statale",3081,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2014","statale",3040,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2010","non statale pubblica",900,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2011","non statale pubblica",896,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2012","non statale pubblica",934,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2013","non statale pubblica",987,
"stranieri - maschi e femmine","valori assoluti","infanzia","Liguria","2014","non statale pubblica",1018,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2010","pubblica",27187,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2011","pubblica",28765,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2012","pubblica",30933,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2013","pubblica",32619,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2014","pubblica",33391,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2010","privata",8572,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2011","privata",9070,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2012","privata",9683,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2013","privata",9674,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2014","privata",9599,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2010","totale",35759,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2011","totale",37835,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2012","totale",40616,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2013","totale",42293,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2014","totale",42990,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2010","statale",20127,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2011","statale",21915,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2012","statale",23528,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2013","statale",24659,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2014","statale",25124,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2010","non statale pubblica",7060,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2011","non statale pubblica",6850,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2012","non statale pubblica",7405,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2013","non statale pubblica",7960,
"stranieri - maschi e femmine","valori assoluti","infanzia","Lombardia","2014","non statale pubblica",8267,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2010","pubblica",27324,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2011","pubblica",29213,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2012","pubblica",31634,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2013","pubblica",33540,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2014","pubblica",32973,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2010","privata",11808,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2011","privata",12453,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2012","privata",13157,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2013","privata",13513,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2014","privata",13220,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2010","totale",39132,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2011","totale",41666,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2012","totale",44791,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2013","totale",47053,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2014","totale",46193,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2010","statale",20428,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2011","statale",21827,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2012","statale",23405,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2013","statale",24856,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2014","statale",26171,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2010","non statale pubblica",6896,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2011","non statale pubblica",7386,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2012","non statale pubblica",8229,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2013","non statale pubblica",8684,
"stranieri - maschi e femmine","valori assoluti","infanzia","Nord-est","2014","non statale pubblica",6802,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2010","pubblica",2354,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2011","pubblica",2609,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2012","pubblica",2923,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2013","pubblica",3147,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2014","pubblica",1004,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2010","privata",1129,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2011","privata",1181,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2012","privata",1258,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2013","privata",1336,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2014","privata",1394,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2010","totale",3483,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2011","totale",3790,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2012","totale",4181,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2013","totale",4483,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2014","totale",2398,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2010","non statale pubblica",2354,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2011","non statale pubblica",2609,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2012","non statale pubblica",2923,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2013","non statale pubblica",3147,
"stranieri - maschi e femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2014","non statale pubblica",1004,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2011","pubblica",1737,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2012","pubblica",1993,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2013","pubblica",2143,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2011","privata",5,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2012","privata",1,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2013","privata",1,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2011","totale",1742,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2012","totale",1994,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2013","totale",2144,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2011","non statale pubblica",1737,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2012","non statale pubblica",1993,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2013","non statale pubblica",2143,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2011","pubblica",872,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2012","pubblica",930,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2013","pubblica",1004,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2014","pubblica",1004,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2011","privata",1176,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2012","privata",1257,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2013","privata",1335,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2014","privata",1394,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2011","totale",2048,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2012","totale",2187,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2013","totale",2339,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2014","totale",2398,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2011","non statale pubblica",872,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2012","non statale pubblica",930,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2013","non statale pubblica",1004,
"stranieri - maschi e femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2014","non statale pubblica",1004,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2010","pubblica",9555,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2011","pubblica",10276,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2012","pubblica",11216,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2013","pubblica",11923,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2014","pubblica",12314,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2010","privata",7745,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2011","privata",8209,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2012","privata",8615,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2013","privata",8569,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2014","privata",8193,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2010","totale",17300,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2011","totale",18485,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2012","totale",19831,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2013","totale",20492,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2014","totale",20507,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2010","statale",8227,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2011","statale",8858,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2012","statale",9664,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2013","statale",10245,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2014","statale",10539,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2010","non statale pubblica",1328,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2011","non statale pubblica",1418,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2012","non statale pubblica",1552,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2013","non statale pubblica",1678,
"stranieri - maschi e femmine","valori assoluti","infanzia","Veneto","2014","non statale pubblica",1775,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","pubblica",2830,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","pubblica",2954,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","pubblica",3168,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","pubblica",3312,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","pubblica",3495,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","privata",710,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","privata",799,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","privata",833,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","privata",875,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","privata",861,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","totale",3540,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","totale",3753,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","totale",4001,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","totale",4187,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","totale",4356,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","statale",2512,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","statale",2606,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","statale",2743,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","statale",2883,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","statale",3084,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","non statale pubblica",318,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","non statale pubblica",348,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","non statale pubblica",425,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","non statale pubblica",429,
"stranieri - maschi e femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","non statale pubblica",411,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2010","pubblica",12585,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2011","pubblica",13374,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2012","pubblica",14327,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2013","pubblica",15158,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2014","pubblica",16160,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2010","privata",2224,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2011","privata",2264,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2012","privata",2451,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2013","privata",2733,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2014","privata",2772,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2010","totale",14809,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2011","totale",15638,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2012","totale",16778,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2013","totale",17891,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2014","totale",18932,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2010","statale",9689,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2011","statale",10363,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2012","statale",10998,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2013","statale",11728,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2014","statale",12548,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2010","non statale pubblica",2896,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2011","non statale pubblica",3011,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2012","non statale pubblica",3329,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2013","non statale pubblica",3430,
"stranieri - maschi e femmine","valori assoluti","infanzia","Emilia-Romagna","2014","non statale pubblica",3612,
"stranieri - maschi e femmine","valori assoluti","infanzia","Centro","2010","pubblica",28134,
"stranieri - maschi e femmine","valori assoluti","infanzia","Centro","2011","pubblica",29427,
"stranieri - maschi e femmine","valori assoluti","infanzia","Centro","2012","pubblica",32013,
"stranieri - maschi e femmine","valori assoluti","infanzia","Centro","2013","pubblica",33782,
"stranieri - maschi e femmine","valori assoluti","infanzia","Centro","2014","pubblica",34585,
"stranieri - maschi e femmine","valori assoluti","infanzia","Centro","2010","privata",2222,
"stranieri - maschi e femmine","valori assoluti","infanzia","Centro","2011","privata",2275,
